Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,1973,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,4.32801822323462
South Africa,ZAF,1972,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,4.65532676812892
South Africa,ZAF,2021,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,57075833873.2087
South Africa,ZAF,2020,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,45976461137.5669
South Africa,ZAF,2019,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,54395982456.573
South Africa,ZAF,2018,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,55021127862.15
South Africa,ZAF,2017,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,49151743460.78
South Africa,ZAF,2016,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,44716854866.002
South Africa,ZAF,2015,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,45134932551.8064
South Africa,ZAF,2014,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,39547957992.9815
South Africa,ZAF,2013,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,43230688597.147
South Africa,ZAF,2012,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,35089138959.5119
South Africa,ZAF,2011,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,33722292729.8627
South Africa,ZAF,2010,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,26246070685.4326
South Africa,ZAF,2009,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,18966963299.4962
South Africa,ZAF,2008,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,22119000000
South Africa,ZAF,2007,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,25798000000
South Africa,ZAF,2006,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,23132000000
South Africa,ZAF,2005,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,18230000000
South Africa,ZAF,2004,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,12589000000
South Africa,ZAF,2003,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,8063000000
South Africa,ZAF,2002,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,8191000000
South Africa,ZAF,2001,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,7663000000
South Africa,ZAF,2000,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,6856000000
South Africa,ZAF,1999,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,5610100000
South Africa,ZAF,1998,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,5253700000
South Africa,ZAF,1997,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,4988500000
South Africa,ZAF,1996,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,6200000000
South Africa,ZAF,1995,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,5655000000
South Africa,ZAF,1994,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,818000000
South Africa,ZAF,1993,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,3554000000
South Africa,ZAF,1992,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,2065000000
South Africa,ZAF,1991,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,3195000000
South Africa,ZAF,1990,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,2775000000
South Africa,ZAF,1989,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,6268000000
South Africa,ZAF,1988,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,3102000000
South Africa,ZAF,1987,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,1616000000
South Africa,ZAF,1986,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,1370000000
South Africa,ZAF,1985,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,902000000
South Africa,ZAF,1984,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,620000000
South Africa,ZAF,1983,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,670000000
South Africa,ZAF,1982,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,886000000
South Africa,ZAF,1981,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,686000000
South Africa,ZAF,1980,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,433000000
South Africa,ZAF,1979,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,476000000
South Africa,ZAF,1978,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,496000000
South Africa,ZAF,1977,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,559000000
South Africa,ZAF,1976,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,283000000
South Africa,ZAF,1975,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,295000000
South Africa,ZAF,1974,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,236000000
South Africa,ZAF,1973,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,175000000
South Africa,ZAF,1972,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,138000000
South Africa,ZAF,2021,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.55649435489919
South Africa,ZAF,2020,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.55257436845761
South Africa,ZAF,2019,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.88865062635883
South Africa,ZAF,2018,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.12093712357224
South Africa,ZAF,2017,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.90765737343789
South Africa,ZAF,2016,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.78405097556749
South Africa,ZAF,2015,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.07593828570184
South Africa,ZAF,2014,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.91569702524561
South Africa,ZAF,2013,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.68905725589432
South Africa,ZAF,2012,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.21440583485228
South Africa,ZAF,2011,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.43101600196315
South Africa,ZAF,2010,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.8140456320749
South Africa,ZAF,2009,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.10022663874633
South Africa,ZAF,2008,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.4820897261115
South Africa,ZAF,2007,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.43158764487519
South Africa,ZAF,2006,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.61162435556477
South Africa,ZAF,2005,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.3199256868516
South Africa,ZAF,2004,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.51103735828534
South Africa,ZAF,2003,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,2.63993661270889
South Africa,ZAF,2002,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,2.8906691134952
South Africa,ZAF,2001,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.0286622189901
South Africa,ZAF,2000,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.10356987491111
South Africa,ZAF,1999,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,2.78514180636808
South Africa,ZAF,1998,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,2.82827401909167
South Africa,ZAF,1997,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.0149153243036
South Africa,ZAF,1996,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.20992591888423
South Africa,ZAF,1995,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.47314923944598
South Africa,ZAF,1994,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,0.765473227152776
South Africa,ZAF,1993,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.71881801439813
South Africa,ZAF,1992,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,2.60962972324024
South Africa,ZAF,1991,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.07593095793945
South Africa,ZAF,1990,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.01603519638774
South Africa,ZAF,1989,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,9.53801205185952
South Africa,ZAF,1988,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,6.29719853836784
South Africa,ZAF,1987,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.13035143769968
South Africa,ZAF,1986,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.06287069988138
South Africa,ZAF,1985,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.01672240802676
South Africa,ZAF,1984,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,2.59251515785072
South Africa,ZAF,1983,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.48250948594002
South Africa,ZAF,1982,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,5.23981311727482
South Africa,ZAF,1981,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.91862049186205
South Africa,ZAF,1980,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,3.49390785120633
South Africa,ZAF,1979,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,5.08112724167378
South Africa,ZAF,1978,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,6.37368285787715
South Africa,ZAF,1977,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,8.28516377649326
South Africa,ZAF,1976,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.8784692294432
South Africa,ZAF,1975,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,5.70820433436533
South Africa,ZAF,1974,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,5.41160284338454
South Africa,ZAF,1973,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.83826375449267
South Africa,ZAF,1972,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,4.8728813559322
South Africa,ZAF,2021,Taxes on international trade (current LCU),GC.TAX.INTT.CN,58907852328.9687
South Africa,ZAF,2020,Taxes on international trade (current LCU),GC.TAX.INTT.CN,46301599998.9569
South Africa,ZAF,2019,Taxes on international trade (current LCU),GC.TAX.INTT.CN,55223422476.273
South Africa,ZAF,2018,Taxes on international trade (current LCU),GC.TAX.INTT.CN,55722905769.32
South Africa,ZAF,2017,Taxes on international trade (current LCU),GC.TAX.INTT.CN,49939408199.81
South Africa,ZAF,2016,Taxes on international trade (current LCU),GC.TAX.INTT.CN,45240269417.822
South Africa,ZAF,2015,Taxes on international trade (current LCU),GC.TAX.INTT.CN,45827125078.4764
South Africa,ZAF,2014,Taxes on international trade (current LCU),GC.TAX.INTT.CN,40332098535.6115
South Africa,ZAF,2013,Taxes on international trade (current LCU),GC.TAX.INTT.CN,43784130342.037
South Africa,ZAF,2012,Taxes on international trade (current LCU),GC.TAX.INTT.CN,38627814364.1119
South Africa,ZAF,2011,Taxes on international trade (current LCU),GC.TAX.INTT.CN,33645374976.3427
South Africa,ZAF,2010,Taxes on international trade (current LCU),GC.TAX.INTT.CN,26585764971.3226
South Africa,ZAF,2009,Taxes on international trade (current LCU),GC.TAX.INTT.CN,18708708364.9262
South Africa,ZAF,2008,Taxes on international trade (current LCU),GC.TAX.INTT.CN,22220000000
South Africa,ZAF,2007,Taxes on international trade (current LCU),GC.TAX.INTT.CN,26410000000
South Africa,ZAF,2006,Taxes on international trade (current LCU),GC.TAX.INTT.CN,23437000000
South Africa,ZAF,2005,Taxes on international trade (current LCU),GC.TAX.INTT.CN,18129000000
South Africa,ZAF,2004,Taxes on international trade (current LCU),GC.TAX.INTT.CN,12987000000
South Africa,ZAF,2003,Taxes on international trade (current LCU),GC.TAX.INTT.CN,7997300000
South Africa,ZAF,2002,Taxes on international trade (current LCU),GC.TAX.INTT.CN,8475000000
South Africa,ZAF,2001,Taxes on international trade (current LCU),GC.TAX.INTT.CN,7692000000
South Africa,ZAF,2000,Taxes on international trade (current LCU),GC.TAX.INTT.CN,7218500000
South Africa,ZAF,1999,Taxes on international trade (current LCU),GC.TAX.INTT.CN,5857000000
South Africa,ZAF,1998,Taxes on international trade (current LCU),GC.TAX.INTT.CN,5301200000
South Africa,ZAF,1997,Taxes on international trade (current LCU),GC.TAX.INTT.CN,4553500000
South Africa,ZAF,1996,Taxes on international trade (current LCU),GC.TAX.INTT.CN,6200000000
South Africa,ZAF,1995,Taxes on international trade (current LCU),GC.TAX.INTT.CN,5655000000
South Africa,ZAF,1994,Taxes on international trade (current LCU),GC.TAX.INTT.CN,1989000000
South Africa,ZAF,1993,Taxes on international trade (current LCU),GC.TAX.INTT.CN,3721000000
South Africa,ZAF,1992,Taxes on international trade (current LCU),GC.TAX.INTT.CN,2068000000
South Africa,ZAF,1991,Taxes on international trade (current LCU),GC.TAX.INTT.CN,3195000000
South Africa,ZAF,1990,Taxes on international trade (current LCU),GC.TAX.INTT.CN,2775000000
South Africa,ZAF,1989,Taxes on international trade (current LCU),GC.TAX.INTT.CN,6382000000
South Africa,ZAF,1988,Taxes on international trade (current LCU),GC.TAX.INTT.CN,3180000000
South Africa,ZAF,1987,Taxes on international trade (current LCU),GC.TAX.INTT.CN,1635000000
South Africa,ZAF,1986,Taxes on international trade (current LCU),GC.TAX.INTT.CN,1418000000
South Africa,ZAF,1985,Taxes on international trade (current LCU),GC.TAX.INTT.CN,959000000
South Africa,ZAF,1984,Taxes on international trade (current LCU),GC.TAX.INTT.CN,661000000
South Africa,ZAF,1983,Taxes on international trade (current LCU),GC.TAX.INTT.CN,710000000
South Africa,ZAF,1982,Taxes on international trade (current LCU),GC.TAX.INTT.CN,937000000
South Africa,ZAF,1981,Taxes on international trade (current LCU),GC.TAX.INTT.CN,718000000
South Africa,ZAF,1980,Taxes on international trade (current LCU),GC.TAX.INTT.CN,474000000
South Africa,ZAF,1979,Taxes on international trade (current LCU),GC.TAX.INTT.CN,531000000
South Africa,ZAF,1978,Taxes on international trade (current LCU),GC.TAX.INTT.CN,560000000
South Africa,ZAF,1977,Taxes on international trade (current LCU),GC.TAX.INTT.CN,610000000
South Africa,ZAF,1976,Taxes on international trade (current LCU),GC.TAX.INTT.CN,316000000
South Africa,ZAF,1975,Taxes on international trade (current LCU),GC.TAX.INTT.CN,314000000
South Africa,ZAF,1974,Taxes on international trade (current LCU),GC.TAX.INTT.CN,254000000
South Africa,ZAF,1973,Taxes on international trade (current LCU),GC.TAX.INTT.CN,198000000
South Africa,ZAF,1972,Taxes on international trade (current LCU),GC.TAX.INTT.CN,153000000
South Africa,ZAF,2021,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.24123848291186
South Africa,ZAF,2020,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.98128731500853
South Africa,ZAF,2019,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.39332205956281
South Africa,ZAF,2018,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.65718608893185
South Africa,ZAF,2017,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.39462631629264
South Africa,ZAF,2016,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.26498260863232
South Africa,ZAF,2015,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.48842028658331
South Africa,ZAF,2014,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.37036463033972
South Africa,ZAF,2013,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,4.11876794597464
South Africa,ZAF,2012,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,4.0715867609078
South Africa,ZAF,2011,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.88135336153294
South Africa,ZAF,2010,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.39536417627728
South Africa,ZAF,2009,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.66335536633881
South Africa,ZAF,2008,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.15525949950371
South Africa,ZAF,2007,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,4.120966999496
South Africa,ZAF,2006,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,4.22810897794391
South Africa,ZAF,2005,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.82982229320354
South Africa,ZAF,2004,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.25625010969503
South Africa,ZAF,2003,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.35616987238506
South Africa,ZAF,2002,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.73369460034836
South Africa,ZAF,2001,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.73720095225556
South Africa,ZAF,2000,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.95882606111532
South Africa,ZAF,1999,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.61564177899368
South Africa,ZAF,1998,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.64406914920147
South Africa,ZAF,1997,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.52735633587447
South Africa,ZAF,1996,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.83612219623243
South Africa,ZAF,1995,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,4.11141162100855
South Africa,ZAF,1994,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,1.69782330345711
South Africa,ZAF,1993,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.50905318747642
South Africa,ZAF,1992,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.32827822249243
South Africa,ZAF,1991,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.71667209529571
South Africa,ZAF,1990,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.61238756036918
South Africa,ZAF,1989,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,8.80543061342752
South Africa,ZAF,1988,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,5.89587659448235
South Africa,ZAF,1987,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.7949122644137
South Africa,ZAF,1986,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.75450116500741
South Africa,ZAF,1985,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.89457004014367
South Africa,ZAF,1984,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.4967893027121
South Africa,ZAF,1983,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.26376758297325
South Africa,ZAF,1982,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,4.8804625240898
South Africa,ZAF,1981,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,4.47798428339778
South Africa,ZAF,1980,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.29212390609807
